Observation,PC1,PC2,PC3,PC4,PC5,PC6,PC7
191,0.19117260998695787,0.2945017717142775,0.6839409509709685,0.3044284396780904,0.19050826645804836,0.03830606044317221,-0.5151360263694299
192,2.540031685799434,-0.1166616323369769,0.4144324287428579,0.23262715298747608,-0.20110936400018167,-0.8287883505693413,-0.8379641735860401
193,-1.941966396206627,-0.2158523566259515,-0.44869997422549596,-0.5155622741989894,0.7140816192150106,0.28364096858465293,0.6712657807667095
194,1.9543027781914313,0.9862468628156122,0.029731791322411112,-1.5254640927211098,-0.2882229455320117,0.5944472928483042,-1.2546625253781785
195,2.0110160235331906,0.1037716459644031,-0.1400496877161396,-0.4623991131577508,0.2750828113108246,-0.2819908572255201,1.3746702728978335
196,2.263406649164608,-1.1424923758220478,1.0621993442358924,-0.5256263321382456,0.06720390112964665,0.11517668557381734,0.3220343929956633
197,2.668066890456724,0.8992852836805143,0.7372784825925575,-1.3644799696848626,-0.1406971708178671,0.8814826813827283,0.732396471132298
198,-1.2718451273953064,0.6174923259392926,1.4628125034150796,1.0346749072575763,0.746861012947542,0.7345175240021424,0.3069519009448533
199,-2.2134948876115583,0.5315862232050811,-0.017834449026692085,-0.5256495683912118,0.025389502273137927,1.0606428259416714,0.3238332195890484
200,0.985170693579752,-1.497156461197565,-0.18882409478929468,-1.2743607740791734,-0.7714582936053219,-0.10743437484105932,-0.16847730130711233
201,-0.3623496514628645,-0.541155888863257,1.4700048844251088,-1.360576644737209,0.45598916784715965,-1.1831629662936578,-0.3389412891287903
202,-0.8518555892354756,0.7579919393080229,-0.176916366964782,-0.8898665810251095,-0.38980300957397246,-0.8353538041139906,-0.352217589385215
203,-0.23991530644127054,-1.2660505831674373,-0.13379175206153202,0.5230921811797606,-0.22831063273252653,-0.9419350497058058,-1.424758386556859
